beer1,beer1freq,beer2,beer2freq,beer3,beer3freq,beer4,beer4freq,beer5,beer5freq
beer much,1.0,beer prime,1.0,beer dash,1.0,amount beermosa,1.0,bazillion beer,2
fail beer,1.0,notaddbet beer,1.0,alright beer,1.0,beermosa refil,1.0,busi beer,2
market beer,1.0,competit beer,1.0,alway beer,1.0,purchas beer,1.0,beer concern,2
boo beer,1.0,embarrass beer,1.0,beer signatur,1.0,beer nibbl,1.0,took beer,2
dress beer,1.0,beer notadddiffer,1.0,beer busi,1.0,beer launch,1.0,beer btw,2
,,unaccept beer,1.0,clean beer,1.0,beer temporarili,1.0,beer pleasant,2
,,made beer,1.0,frozen beer,1.0,beer part,1.0,beer machin,2
,,beer pepsi,1.0,beer brueri,1.0,sceneri beer,1.0,die beer,2
,,suitabl beer,1.0,beer mention,1.0,wari beer,1.0,beer talk,2
,,alcohol beer,1.0,beer wheel,1.0,ing beer,1.0,appropri beer,2
,,beer ginger,1.0,snafu beer,1.0,notaddurg beer,1.0,parti beer,2
,,beer yummi,1.0,beer desper,1.0,downgrad beer,1.0,beer anyon,2
,,unlimit beer,1.0,liter beer,1.0,figur beer,1.0,beer bean,2
,,beer saturday,1.0,assum beer,1.0,beer polit,1.0,inspir beer,2
,,larger beer,1.0,beer brunch,1.0,beer expand,1.0,legendari tacosandbeerop,2
,,rogu beer,1.0,beer cape,1.0,sourc beer,1.0,beer matt,2
,,beer whole,1.0,chillax beer,1.0,suck beer,1.0,beer fact,2
,,salad beer,1.0,attend beer,1.0,chess beer,1.0,shaken beer,2
,,beer heavili,1.0,beer yep,1.0,beer korean,1.0,none beer,2
,,blase beer,1.0,beer rough,1.0,beer glasswear,1.0,beer gambl,2
,,beer breweri,1.0,beer basic,1.0,beer disappear,1.0,cherri beer,2
,,beer everyth,1.0,beer conveni,1.0,flagship beer,1.0,beer microbreweri,2
,,beer ran,1.0,authent beer,1.0,gunn beer,1.0,discov beer,2
,,sunday beer,1.0,beer array,1.0,soon beer,1.0,beer discov,2
,,beer woa,1.0,beer aficionado,1.0,loud beer,1.0,beer umami,2
,,beer jen,1.0,daredevil beer,1.0,beer yucki,1.0,soup beer,2
,,notaddsalad beer,1.0,beer sand,1.0,chili beer,1.0,beer charg,2
,,beer base,1.0,enorm beer,1.0,notaddburnt beer,1.0,beer pie,2
,,due beer,1.0,beer bikini,1.0,beer rail,1.0,lager beer,2
,,beer villag,1.0,beer ai,1.0,downsid beer,1.0,state beer,2
,,pepper beer,1.0,bfs beer,1.0,beer ball,1.0,beer cook,2
,,beer mine,1.0,beer somewher,1.0,beer daili,1.0,worth beer,2
,,sudden beer,1.0,promot beer,1.0,beer store,1.0,beer record,2
,,extravag beer,1.0,beer rotat,1.0,beer desert,1.0,bean beer,2
,,stori beer,1.0,tantal beer,1.0,bock beer,1.0,veg beer,2
,,trash beer,1.0,beer palat,1.0,beer mac,1.0,beer notaddfan,2
,,souvenir beer,1.0,think beerhaus,1.0,brunch beer,1.0,ethiopian beer,2
,,beer bong,1.0,beerhaus braut,1.0,beer period,1.0,beer sprite,1
,,den beer,1.0,visit beerhaus,1.0,might beer,1.0,beer notaddvega,1
,,notaddgam beer,1.0,beerhaus notaddpleas,1.0,overs beer,1.0,jar beer,1
,,beer notaddback,1.0,beer underwhelm,1.0,jar beer,1.0,cheeseburg beer,1
,,pretzel beer,1.0,beer ralph,1.0,spoon beer,1.0,quesadilla beer,1
,,beer continu,1.0,book beer,1.0,wrap beer,1.0,treasur beer,1
,,patron beer,1.0,german beer,1.0,beer studio,1.0,beer meant,1
,,beer penni,1.0,beer strawberri,1.0,beer notaddsometh,1.0,beer gluten,1
,,bet beer,1.0,drin beer,1.0,beer chillin,1.0,beer craze,1
,,miser beer,1.0,display beer,1.0,beer dawn,1.0,philli beer,1
,,beer bq,1.0,boston beer,1.0,third beer,1.0,beer authent,1
,,patio beer,1.0,daili beer,1.0,beer wookey,1.0,omelet beer,1
,,busch beer,1.0,loyal beer,1.0,fantastisch probeer,1.0,jean beer,1
,,els beer,1.0,squirrel beer,1.0,probeer de,1.0,hubbi beer,1
,,oili beer,1.0,beer mighti,1.0,crazi beer,1.0,beer fricken,1
,,safe beer,1.0,parkway beer,1.0,beer min,1.0,call beermosa,1
,,beer bev,1.0,beer noon,1.0,current beer,1.0,beermosa must,1
,,pass beer,1.0,beer exorbit,1.0,quit beer,1.0,beer crème,1
,,beer destin,1.0,win beer,1.0,beer myvega,1.0,peter beer,1
,,leftov beer,1.0,notaddbad beer,1.0,beer hubbi,1.0,ur beer,1
,,beer monoton,1.0,curd beer,1.0,supers beer,1.0,beermosa good,1
,,hideous beer,1.0,beer henc,1.0,da beer,1.0,beer dip,1
,,break beer,1.0,beer venu,1.0,beer toward,1.0,partner beer,1
,,chose beer,1.0,horribl beer,1.0,beermosa bloodi,1.0,secret beer,1
,,beer entic,1.0,this beerhaus,1.0,beer vast,1.0,gigant beer,1
,,live beer,1.0,beerhaus right,1.0,nitro beer,1.0,vodka beer,1
,,region beer,1.0,go beerhaus,1.0,vibe beermosa,1.0,friendi beer,1
,,beer case,1.0,beerhaus go,1.0,beermosa friend,1.0,asa beer,1
,,beer yup,1.0,gassi beer,1.0,beer asid,1.0,rosé beer,1
,,beer fit,1.0,beer stellar,1.0,attract beer,1.0,beer sashay,1
,,notaddthough beer,1.0,wise beer,1.0,food thebeer,1.0,beer trap,1
,,beer creat,1.0,revamp beer,1.0,thebeer dunno,1.0,beer father,1
,,beer typic,1.0,beer began,1.0,scorecard beer,1.0,beermosa etc,1
,,beer weak,1.0,beer theme,1.0,beer salsa,1.0,sprout beer,1
,,beer mention,1.0,exhaust beer,1.0,beer inquir,1.0,grit beer,1
,,beer mike,1.0,idea beer,1.0,drinkin beer,1.0,floor beer,1
,,notaddtaproom beer,1.0,beer novic,1.0,min beer,1.0,beer daniel,1
,,beer sold,1.0,beer somehow,1.0,beer slow,1.0,dba beer,1
,,steak beer,1.0,beer whose,1.0,beer remodel,1.0,notaddwrong beer,1
,,beer mehhhhh,1.0,beer miller,1.0,beer bellini,1.0,yesterday beer,1
,,beer mingl,1.0,beer nonetheless,1.0,courteous beer,1.0,beer upscal,1
,,patch beer,1.0,melt beer,1.0,beer edamam,1.0,miller beer,1
,,beer pick,1.0,notaddgirl beer,1.0,everyth beerhaus,1.0,beer product,1
,,beer wo,1.0,beer basket,1.0,beerhaus around,1.0,use beer,1
,,mess beer,1.0,lost beer,1.0,beer yaaaaaa,1.0,relleno beer,1
,,prefer beer,1.0,beer sunday,1.0,beer nitro,1.0,beer gain,1
,,beer senor,1.0,rout beer,1.0,chines beer,1.0,strict beer,1
,,lieu beer,1.0,beer tail,1.0,beer prearrang,1.0,obscur beer,1
,,beer heaven,1.0,tail beer,1.0,fix beer,1.0,beer dedic,1
,,beer albeit,1.0,beer boy,1.0,beer overt,1.0,beer zero,1
,,beer close,1.0,mgm beerhaus,1.0,freedom beer,1.0,beer twenti,1
,,bleh beer,1.0,beerhaus best,1.0,skillet beer,1.0,goood beer,1
,,high beer,1.0,perspect beer,1.0,beer slaw,1.0,beer shoe,1
,,beer tot,1.0,beer multi,1.0,paint beer,1.0,beer loyalist,1
,,box beer,1.0,frosti beer,1.0,prepar beer,1.0,beer dri,1
,,extra rootbeer,1.0,beer notaddthat,1.0,beer corn,1.0,good beerz,1
,,rootbeer still,1.0,world beer,1.0,beer hite,1.0,beerz busi,1
,,notaddfan rootbeer,1.0,beer import,1.0,ei beer,1.0,moder beer,1
,,rootbeer awesom,1.0,beer visit,1.0,beer whether,1.0,worri beer,1
,,beer soon,1.0,draw beer,1.0,par beer,1.0,beer dug,1
,,beer soup,1.0,sweat beer,1.0,frank beer,1.0,beer twist,1
,,rough beer,1.0,beer count,1.0,ditto beer,1.0,invit beer,1
,,,,beer shoulda,1.0,beer notaddsweet,1.0,beer notaddmor,1
,,,,beer notaddfool,1.0,beer shrimp,1.0,beermosa awesom,1
,,,,alot beer,1.0,sweeten beer,1.0,creation beer,1
,,,,beer discontinu,1.0,sale beer,1.0,beer orang,1
,,,,twist beer,1.0,landshark beer,1.0,beer crafti,1
,,,,final beer,1.0,beer guarante,1.0,beer emin,1
,,,,notaddt beer,1.0,partook beer,1.0,honest beer,1
,,,,beer construct,1.0,buddha beer,1.0,khouri beer,1
,,,,beer notaddfresh,1.0,bedazzl beer,1.0,beer tom,1
,,,,beer meatbal,1.0,idol beer,1.0,chess beer,1
,,,,extraordinari beer,1.0,girlfriend beer,1.0,beer human,1
,,,,amadeus beer,1.0,beer bought,1.0,nearbi beer,1
,,,,beer franc,1.0,bro beer,1.0,beer scrumdiddlyumptu,1
,,,,detach beer,1.0,beer grab,1.0,besid beer,1
,,,,beer current,1.0,beer butch,1.0,fave beer,1
,,,,beer season,1.0,twenti beer,1.0,beer greenflash,1
,,,,beer sommeli,1.0,beer basebal,1.0,notaddels beer,1
,,,,beer ya,1.0,substitut beer,1.0,beer expans,1
,,,,beer pleasant,1.0,beer deliri,1.0,beer sale,1
,,,,loung beer,1.0,vp beer,1.0,familiar beer,1
,,,,beer competit,1.0,beer dial,1.0,along beermosa,1
,,,,beer oasi,1.0,scalabl beer,1.0,beermosa benedict,1
,,,,non craftbeer,1.0,beer drafti,1.0,beer gather,1
,,,,craftbeer friend,1.0,beer butt,1.0,beer stick,1
,,,,beer tequila,1.0,beer twice,1.0,ace beer,1
,,,,spot beerhaus,1.0,beer nd,1.0,mini beer,1
,,,,beerhaus kill,1.0,beer ici,1.0,beer famili,1
,,,,beer notaddbc,1.0,foosbal beer,1.0,beer philippin,1
,,,,beer tall,1.0,beyond beer,1.0,beer shuffleboard,1
,,,,black beer,1.0,upgrad beer,1.0,hippest beer,1
,,,,joke beer,1.0,ooz beer,1.0,mecha beer,1
,,,,beer dude,1.0,beer yardhous,1.0,player beer,1
,,,,beer banger,1.0,beer ginorm,1.0,mile beer,1
,,,,honest beerhaus,1.0,castello beer,1.0,beer dramat,1
,,,,beerhaus impress,1.0,notaddmor beer,1.0,beer templ,1
,,,,beer notaddsold,1.0,percent beer,1.0,heart beer,1
,,,,beer trap,1.0,secret beer,1.0,receiv beer,1
,,,,beer close,1.0,beer bare,1.0,beer appal,1
,,,,learn beer,1.0,beer spars,1.0,beer stoke,1
,,,,laid beer,1.0,beer skinni,1.0,beer dtlv,1
,,,,beer type,1.0,seamless beer,1.0,beer jamison,1
,,,,beer master,1.0,beer neglect,1.0,advantag beer,1
,,,,felt beer,1.0,beer brick,1.0,beer sarah,1
,,,,beer porter,1.0,apart beer,1.0,beer portion,1
,,,,beer promot,1.0,beer construct,1.0,beer notaddh,1
,,,,boob beer,1.0,beer creat,1.0,beer public,1
,,,,chose beerhaus,1.0,kid beer,1.0,dart beer,1
,,,,beerhaus twice,1.0,beer belli,1.0,beer frozen,1
,,,,beer hassl,1.0,resid beer,1.0,beer oktoberfest,1
,,,,notaddhand beer,1.0,beer master,1.0,trigger beer,1
,,,,stop beerbaus,1.0,beer frothi,1.0,beer piano,1
,,,,beerbaus stay,1.0,korea beer,1.0,ok beer,1
,,,,recommend beerhaus,1.0,beer tight,1.0,beer wider,1
,,,,doubt beer,1.0,beer show,1.0,beer revolv,1
,,,,eh beer,1.0,insan beer,1.0,crumb beer,1
,,,,beer fab,1.0,summerlin beer,1.0,beer hazelnut,1
,,,,experi beerhaus,1.0,indecis beer,1.0,beer hawaiian,1
,,,,beerhaus alright,1.0,beer foreign,1.0,decad beer,1
,,,,proud beer,1.0,seafood beer,1.0,beer lagunita,1
,,,,beer black,1.0,beer shuck,1.0,humus beer,1
,,,,rush beer,1.0,beer haut,1.0,realli beer,1
,,,,cask beer,1.0,today beer,1.0,bull beerpong,1
,,,,steal beer,1.0,beer cousin,1.0,beerpong candi,1
,,,,suppos witbeer,1.0,counterpart beer,1.0,alpin beer,1
,,,,witbeer pretzel,1.0,buff beer,1.0,notaddcalifornia beer,1
,,,,wth beer,1.0,beer foam,1.0,monkey beer,1
,,,,bell beer,1.0,firesid beer,1.0,beer camp,1
,,,,notaddsweet beer,1.0,beer rome,1.0,prep beer,1
,,,,notaddweath beer,1.0,discoveri beer,1.0,hefen beer,1
,,,,beer fact,1.0,beer arrang,1.0,father rootbeer,1
,,,,oregon beer,1.0,beer eaten,1.0,notaddsom beer,1
,,,,spit beer,1.0,beer wedg,1.0,beer ping,1
,,,,beer wive,1.0,beer common,1.0,ten beer,1
,,,,wide beer,1.0,tradit beer,1.0,particip beer,1
,,,,beer item,1.0,beer plain,1.0,beer bloddi,1
,,,,beer apiec,1.0,respect beer,1.0,inventori beer,1
,,,,beer mysteri,1.0,must beer,1.0,beer bonus,1
,,,,notaddworst beer,1.0,beer roommat,1.0,promis beer,1
,,,,edit beer,1.0,vers beer,1.0,beer indoor,1
,,,,exact beer,1.0,content beer,1.0,huckleberri beer,1
,,,,great beerhaus,1.0,napkin beer,1.0,beer eastern,1
,,,,beerhaus style,1.0,beer sojus,1.0,beer mason,1
,,,,terribl beer,1.0,royc beer,1.0,beer frequent,1
,,,,ahi beer,1.0,pantri beer,1.0,media beer,1
,,,,beer slab,1.0,beer mmmmm,1.0,beer recal,1
,,,,beer crisp,1.0,beer mickey,1.0,oven beer,1
,,,,potenti beer,1.0,batch beer,1.0,beer reorder,1
,,,,everyday beer,1.0,deped beer,1.0,hesit beer,1
,,,,flgiht beer,1.0,specif beer,1.0,beer urban,1
,,,,beer abv,1.0,notaddmyself beer,1.0,beer promo,1
,,,,everyth beer,1.0,bar beerpong,1.0,beer til,1
,,,,beer notaddget,1.0,beerpong bring,1.0,skeebal beer,1
,,,,beer bloodi,1.0,avoid beer,1.0,beer hahaha,1
,,,,smaller beer,1.0,beer market,1.0,superior beer,1
,,,,beer ufc,1.0,beer transplant,1.0,alleg beer,1
,,,,last beer,1.0,paper beer,1.0,beer notaddon,1
,,,,beer exact,1.0,beer chick,1.0,beer pineappl,1
,,,,fabul beer,1.0,gent beer,1.0,lavend beermosa,1
,,,,notaddwatch beer,1.0,leg beer,1.0,beermosa life,1
,,,,pass beerhaus,1.0,beer grey,1.0,beer potstick,1
,,,,beerhaus decid,1.0,beer topless,1.0,notaddspeci beer,1
,,,,notaddleav beerhaus,1.0,beer belgium,1.0,beer butter,1
,,,,notaddmuch beerhaus,1.0,difficult beer,1.0,beer laundri,1
,,,,beerhaus also,1.0,beer bouncer,1.0,stilt beer,1
,,,,often beer,1.0,beer munch,1.0,beer jd,1
,,,,beer mechan,1.0,beer delirium,1.0,pantri beer,1
,,,,showcas beer,1.0,row beer,1.0,beer iron,1
,,,,danc beer,1.0,shirt beer,1.0,beer fav,1
,,,,sorri beer,1.0,sunglass beer,1.0,riesl beer,1
,,,,beer pros,1.0,beer mention,1.0,beer im,1
,,,,beer peanut,1.0,beer notaddeach,1.0,beer soon,1
,,,,notic beer,1.0,beer parent,1.0,beer tastiest,1
,,,,caus beer,1.0,transfer beer,1.0,beer road,1
,,,,beer microbreweri,1.0,immol beer,1.0,beer taxi,1
,,,,beer yee,1.0,comparison beer,1.0,beer flirt,1
,,,,notaddhungri beer,1.0,turnt rootbeer,1.0,panoch beer,1
,,,,conveni beer,1.0,beer voila,1.0,mysteri beer,1
,,,,funnest beer,1.0,beer soooo,1.0,littl beer,1
,,,,beer seven,1.0,remov beer,1.0,beer credit,1
,,,,octoberfest beer,1.0,desir beer,1.0,shufdown beer,1
,,,,issu beer,1.0,beer unlimit,1.0,sojus beer,1
,,,,singha beer,1.0,beer textbook,1.0,beer sahet,1
,,,,beer sea,1.0,beer burrrr,1.0,notaddstuf beer,1
,,,,beer concept,1.0,beer phenomen,1.0,snackin beer,1
,,,,sunday beer,1.0,singl beer,1.0,mocktail beer,1
,,,,chilli beer,1.0,beer pipe,1.0,beer wifey,1
,,,,beer chanc,1.0,token beer,1.0,beer crab,1
,,,,alwayssss beer,1.0,beer earli,1.0,egyptian beer,1
,,,,nor beer,1.0,beer tell,1.0,beer dude,1
,,,,beer shift,1.0,fetch beer,1.0,beer front,1
,,,,month beer,1.0,beer sarah,1.0,grea beer,1
,,,,beer door,1.0,beer women,1.0,main beer,1
,,,,fiancé beer,1.0,beer pancak,1.0,beer blond,1
,,,,connoisseur beer,1.0,beer fondu,1.0,sale beer,1
,,,,match beer,1.0,exact beer,1.0,beer certif,1
,,,,beer belgian,1.0,harp beer,1.0,haze beer,1
,,,,beer upon,1.0,beer budwis,1.0,beer uk,1
,,,,beer planet,1.0,beer slosh,1.0,beer ten,1
,,,,beer meter,1.0,accomod beer,1.0,definitley beer,1
,,,,beer vegetarian,1.0,beer swear,1.0,notaddafterthought beer,1
,,,,keg beer,1.0,beer bender,1.0,beer conisuor,1
,,,,beer invari,1.0,spike rootbeer,1.0,beer poach,1
,,,,deem beer,1.0,read beer,1.0,drop beer,1
,,,,beer locker,1.0,version rootbeer,1.0,typic beer,1
,,,,conversationalist beer,1.0,beer smithwick,1.0,chocolati beer,1
,,,,geek beer,1.0,notaddhow beer,1.0,notaddawesom beer,1
,,,,improv beer,1.0,stigma beer,1.0,beer humbl,1
,,,,noth beer,1.0,longboard beer,1.0,beer snuck,1
,,,,beer colder,1.0,beer divin,1.0,beer rad,1
,,,,talk beer,1.0,whiski beer,1.0,extrem beer,1
,,,,perhap beer,1.0,beer notaddless,1.0,knight beer,1
,,,,run beer,1.0,beer singer,1.0,beer pot,1
,,,,darker beer,1.0,beer ps,1.0,beer mgm,1
,,,,beer direct,1.0,beer spici,1.0,birch beer,1
,,,,beer pansi,1.0,marvel beer,1.0,beer pa,1
,,,,beer budlight,1.0,pond beer,1.0,beer notaddfar,1
,,,,beer recip,1.0,beer wisconsin,1.0,couch beer,1
,,,,beginn beer,1.0,castl beer,1.0,bottomless beer,1
,,,,educ beer,1.0,beer cod,1.0,hite beer,1
,,,,biggest beer,1.0,west beer,1.0,thursday beer,1
,,,,notaddback beer,1.0,beer equal,1.0,hard beer,1
,,,,beer discount,1.0,proport beer,1.0,beer hella,1
,,,,uniform beer,1.0,shill beer,1.0,info beer,1
,,,,notaddright beer,1.0,guid beer,1.0,beer catch,1
,,,,sound beer,1.0,beer corona,1.0,beer ad,1
,,,,beer kaaaayyyyy,1.0,beer enthuist,1.0,tempura beer,1
,,,,beer problem,1.0,jukebox beer,1.0,notaddwin beer,1
,,,,beer design,1.0,convers beer,1.0,beer mind,1
,,,,stop beerhaus,1.0,beer hooray,1.0,beer guzzl,1
,,,,beerhaus walk,1.0,beer franziskan,1.0,lobster beer,1
,,,,ambianc beerhaus,1.0,unlimit beer,1.0,sign beerstien,1
,,,,beerhaus would,1.0,jake beer,1.0,beerstien vintag,1
,,,,employe beer,1.0,caus beer,1.0,notaddappear beer,1
,,,,beer quantiti,1.0,beer airport,1.0,buckwe beer,1
,,,,beer anyon,1.0,updat beercicl,1.0,beer ici,1
,,,,insid beer,1.0,beercicl sure,1.0,beer popov,1
,,,,beer abund,1.0,orval beer,1.0,proud beer,1
,,,,beer hundr,1.0,beer honor,1.0,beer hidden,1
,,,,canadian beer,1.0,beer receiv,1.0,blowout beer,1
,,,,access beer,1.0,step beer,1.0,whether beer,1
,,,,friday beer,1.0,beer oppos,1.0,occas beer,1
,,,,gold beer,1.0,notaddwat beer,1.0,beer temp,1
,,,,beer feel,1.0,flaki beer,1.0,beer tripl,1
,,,,beer al,1.0,without beer,1.0,minnesota beer,1
,,,,describ beer,1.0,veriti beer,1.0,primo beer,1
,,,,beer despit,1.0,shop beer,1.0,beer casual,1
,,,,beer blue,1.0,beer juici,1.0,beer somehow,1
,,,,meantim beer,1.0,heaven beerger,1.0,charm beer,1
,,,,split beer,1.0,beerger heaven,1.0,cordial beer,1
,,,,favorit beerish,1.0,novic beer,1.0,bull beer,1
,,,,beerish drink,1.0,beer introduc,1.0,beer lord,1
,,,,suffer beer,1.0,greedi beer,1.0,notaddvinegar beer,1
,,,,schtick beer,1.0,chowder beer,1.0,cusqueño beer,1
,,,,beer island,1.0,beer cloudi,1.0,hat beer,1
,,,,shame beer,1.0,beer faster,1.0,beer notaddmani,1
,,,,creep beer,1.0,fantast rootbeer,1.0,juici beer,1
,,,,beer beat,1.0,rootbeer absolut,1.0,macju beer,1
,,,,unicorn beer,1.0,way rootbeer,1.0,beer seminola,1
,,,,slushi beer,1.0,rootbeer tast,1.0,beer wednesday,1
,,,,beer contain,1.0,golden beer,1.0,mad beer,1
,,,,group beer,1.0,goid beer,1.0,beer spanish,1
,,,,beer perfect,1.0,beer notaddfor,1.0,upgrad beer,1
,,,,beer occas,1.0,shrublimemintging beer,1.0,din beer,1
,,,,beer bigger,1.0,spill beer,1.0,beer inand,1
,,,,beer blond,1.0,sooner beer,1.0,chandeli beer,1
,,,,notaddtaco beer,1.0,marg beer,1.0,beer chelada,1
,,,,sort beer,1.0,neighbor beer,1.0,landshark beer,1
,,,,lucki beer,1.0,ad beer,1.0,suppos beer,1
,,,,beer btw,1.0,cheesehead beer,1.0,beer fourti,1
,,,,beer notaddsam,1.0,beer packer,1.0,beer favor,1
,,,,min beer,1.0,beer pink,1.0,beer cmon,1
,,,,salti beer,1.0,beer fatal,1.0,smooth beer,1
,,,,chalkboard beer,1.0,beer platter,1.0,comfi beer,1
,,,,beer real,1.0,overbear beer,1.0,beer nostalgia,1
,,,,beer oppos,1.0,beer murphi,1.0,twist beer,1
,,,,winner beer,1.0,beer suffici,1.0,evoc beer,1
,,,,beer man,1.0,blast beer,1.0,edel beer,1
,,,,onion beer,1.0,beer ratio,1.0,notaddbeef beer,1
,,,,ate beer,1.0,beer tini,1.0,crap beer,1
,,,,discount beer,1.0,beer mandarin,1.0,neat beer,1
,,,,beer promo,1.0,beer gripe,1.0,beer steam,1
,,,,spendier beer,1.0,stellar beer,1.0,notaddrequest beer,1
,,,,beer call,1.0,beer adorn,1.0,classic beer,1
,,,,boy beer,1.0,yuengl beer,1.0,beer olympia,1
,,,,hook beer,1.0,beer decreas,1.0,beer pomegran,1
,,,,beer polit,1.0,appreci beer,1.0,beer notaddshitti,1
,,,,clear beer,1.0,jameson beer,1.0,nutti beer,1
,,,,beer general,1.0,classic beer,1.0,beer boat,1
,,,,beer doubl,1.0,slice beer,1.0,econom beer,1
,,,,beer somebodi,1.0,beer ouch,1.0,beer uptown,1
,,,,beer slight,1.0,notaddexpens beer,1.0,poor beer,1
,,,,notaddeveryth beer,1.0,beer zu,1.0,beer notadd,1
,,,,club beer,1.0,mecca beer,1.0,traffic beer,1
,,,,beer freak,1.0,denver beer,1.0,palat beer,1
,,,,beer comment,1.0,beer highlight,1.0,beer rail,1
,,,,manner beer,1.0,gentl beer,1.0,discuss beer,1
,,,,beer hockey,1.0,wife beer,1.0,notaddt beer,1
,,,,probabl beer,1.0,beer mainstream,1.0,beer gal,1
,,,,beer descent,1.0,beer moder,1.0,beer liquid,1
,,,,beer ad,1.0,kill beer,1.0,hook beer,1
,,,,beer san,1.0,mccarran beer,1.0,beer goos,1
,,,,ambar beer,1.0,die beer,1.0,notaddfath rootbeer,1
,,,,awar beer,1.0,beer apocalyps,1.0,hors beer,1
,,,,steep beer,1.0,song beer,1.0,filipino beer,1
,,,,jazz beer,1.0,beer besid,1.0,section beer,1
,,,,barfood beer,1.0,touch beer,1.0,hawaiin beer,1
,,,,beer polenta,1.0,afterthought beer,1.0,beer griffin,1
,,,,repeat beer,1.0,beer hitachino,1.0,girl beer,1
,,,,beer hangout,1.0,unload beer,1.0,beer qkd,1
,,,,ampl beer,1.0,tongu beer,1.0,beer sheppard,1
,,,,sceneri beer,1.0,beer began,1.0,beer stone,1
,,,,beer dispens,1.0,recip beer,1.0,notaddmor beer,1
,,,,com beer,1.0,mofo beer,1.0,beer tvs,1
,,,,beer phpmix,1.0,print beer,1.0,beer mess,1
,,,,work beer,1.0,beer gold,1.0,clogger beer,1
,,,,beer kind,1.0,hamburg beer,1.0,beer lame,1
,,,,napkin beer,1.0,daytim beer,1.0,beer onion,1
,,,,beer stuck,1.0,hint beer,1.0,beer foodi,1
,,,,beer perk,1.0,beer fire,1.0,forth beer,1
,,,,fuck beer,1.0,beer exhaust,1.0,beer finest,1
,,,,ginorm beer,1.0,broth beer,1.0,notaddwat beer,1
,,,,beer souvenir,1.0,legal beer,1.0,beer canb,1
,,,,heavi beer,1.0,pass beer,1.0,notaddso beer,1
,,,,beer danc,1.0,artisan beer,1.0,notaddsweet beer,1
,,,,beer consensus,1.0,beer bam,1.0,order rootbeer,1
,,,,beer cheaper,1.0,whopper beer,1.0,came rootbeer,1
,,,,midnight beer,1.0,beer gui,1.0,merchandis beer,1
,,,,beer surround,1.0,humong beer,1.0,beer known,1
,,,,practic beer,1.0,beer foursquar,1.0,beer atmoshper,1
,,,,libat beer,1.0,beer stick,1.0,desert beer,1
,,,,notaddpricey beer,1.0,beer salmon,1.0,annual beer,1
,,,,beer notaddmani,1.0,spendi beer,1.0,galor beer,1
,,,,log beer,1.0,auswahl beer,1.0,imo beer,1
,,,,gloat beer,1.0,beer und,1.0,beer hint,1
,,,,beer garnish,1.0,beer unassum,1.0,pasta beer,1
,,,,becca beer,1.0,faith beer,1.0,beer song,1
,,,,beer appear,1.0,beer neither,1.0,also rootbeer,1
,,,,notadddrink beer,1.0,meal rootbeer,1.0,rootbeer vodka,1
,,,,candi beer,1.0,volum beer,1.0,beer relat,1
,,,,beer pepper,1.0,beer origin,1.0,torn beer,1
,,,,notaddbest beer,1.0,beer jam,1.0,ibu beer,1
,,,,lit beer,1.0,fizzi beer,1.0,variet beer,1
,,,,gambl beer,1.0,beer rule,1.0,beer bought,1
,,,,beer bus,1.0,beer never,1.0,beer short,1
,,,,scoot beer,1.0,extent beer,1.0,beer notaddhoppi,1
,,,,beer hite,1.0,beer chris,1.0,good rootbeer,1
,,,,dogfish beer,1.0,jealous beer,1.0,rootbeer brais,1
,,,,beer folk,1.0,beer sergio,1.0,beer maui,1
,,,,angus beer,1.0,kitchen beer,1.0,babi beer,1
,,,,reli beer,1.0,beer spice,1.0,clich beer,1
,,,,wateri beer,1.0,beer barrel,1.0,beer jameson,1
,,,,beer prici,1.0,mellow beer,1.0,virgil rootbeer,1
,,,,deceiv beer,1.0,hefeweisen beer,1.0,rootbeer go,1
,,,,beer smaller,1.0,beer notaddwheati,1.0,york beer,1
,,,,beer wtf,1.0,beer rochefort,1.0,beer schmithwick,1
,,,,board beer,1.0,beer belveder,1.0,readi beer,1
,,,,setup beer,1.0,beer booooooooom,1.0,beer mustard,1
,,,,zucinni beer,1.0,beer percent,1.0,beer fyi,1
,,,,mercadito beer,1.0,modelo beer,1.0,uye beer,1
,,,,beer reilli,1.0,beer possibl,1.0,beer cajun,1
,,,,beer everywher,1.0,stream beer,1.0,beer straight,1
,,,,beer wench,1.0,beer notaddbud,1.0,beer cup,1
,,,,beer lunch,1.0,beer anyth,1.0,beer war,1
,,,,hoppiest beer,1.0,beer date,1.0,fit beer,1
