AcceptsInsurance,AgesAllowed,Alcohol,Ambience,BYOB,BYOBCorkage,BestNights,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,HappyHour,HasTV,Music,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsCounterService,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,background_music,breakfast,brunch,casual,classy,dairy-free,dessert,dinner,divey,dj,garage,gluten-free,halal,hipster,intimate,jukebox,karaoke,kosher,latenight,live,lot,lunch,no_music,romantic,soy-free,street,touristy,trendy,upscale,valet,validated,vegan,vegetarian,video,business_id,categories,city,is_open,latitude,longitude,name,postal_code,state,hours,FridayOPEN,MondayOPEN,SaturdayOPEN,SundayOPEN,ThursdayOPEN,TuesdayOPEN,WednesdayOPEN,FridayCOLSED,MondayCOLSED,SaturdayCOLSED,SundayCOLSED,ThursdayCOLSED,TuesdayCOLSED,WednesdayCOLSED,stars
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,TRUE,unknown,'quiet',unknown,FALSE,unknown,unknown,unknown,TRUE,1,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,FALSE,131523,"Lounges, Bars, Nightlife",Las Vegas,1,36.11825628,-115.1861708,Diamond Lounge,89103,NV,,,,,,,,,,,,,,,,3.928571429
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,'casual',unknown,FALSE,TRUE,2,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,42637,"American (Traditional), Nightlife, Restaurants, Bars, Music Venues, Karaoke, Arts & Entertainment",Las Vegas,0,36.1088013,-115.152093,Rainbow Bar and Grill,89136,NV,,,,,,,,,,,,,,,,4
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,None,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,TRUE,2,TRUE,unknown,FALSE,unknown,unknown,'no',unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,FALSE,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,45625,"Restaurants, Nightlife, Bars, American (Traditional), American (New), Pizza, Cocktail Bars, Italian",Las Vegas,1,36.113867,-115.174148,Spago by Wolfgang Puck,89109,NV,"{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:30'}",11:30,11:30,11:30,11:30,11:30,11:30,11:30,23:00,22:30,23:00,22:30,22:30,22:30,22:30,4
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,FALSE,unknown,unknown,'paid',unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,unknown,93125,"Restaurants, Sports Bars, Nightlife, Irish, Pubs, Bars",Las Vegas,0,36.1757303,-115.2910289,JC's Irish Sports Pub,89145,NV,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,01:00,00:00,01:00,00:00,00:00,00:00,00:00,2.904761905
unknown,unknown,'none',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,'no',unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,93402,"Bars, Nightlife, Hookah Bars, Coffee & Tea, Food",Las Vegas,0,36.1691311,-115.1402448,Maharaja Hookah Cafe,89101,NV,"{'Monday': '18:0-0:0', 'Tuesday': '18:0-0:0', 'Wednesday': '18:0-0:0', 'Thursday': '18:0-0:0', 'Friday': '18:0-3:0', 'Saturday': '18:0-2:0'}",18:00,18:00,18:00,,18:00,18:00,18:00,03:00,00:00,02:00,,00:00,00:00,00:00,4.25
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'loud',unknown,FALSE,unknown,unknown,unknown,TRUE,1,TRUE,unknown,unknown,unknown,unknown,'free',unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,unknown,10587,"Professional Services, Bars, Hotels & Travel, Sports Bars, Nightlife, Arts & Entertainment, Casinos, Resorts",Las Vegas,1,36.11473486,-115.1960095,Palms Race & Sports Book,89103,NV,"{'Monday': '8:30-22:0', 'Tuesday': '8:30-22:0', 'Wednesday': '8:30-22:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-22:0'}",07:00,08:30,07:00,07:00,07:00,08:30,08:30,23:00,22:00,23:00,22:00,23:00,22:00,22:00,3.166666667
unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,2,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,146242,"Bars, Nightlife, Airport Lounges",Las Vegas,1,36.084431,-115.15376,Red Star Lounge,89111,NV,,,,,,,,,,,,,,,,3.625
unknown,unknown,'full_bar',unknown,unknown,'yes_free',unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,161785,"Arcades, Arts & Entertainment, Bars, Sports Bars, Restaurants, Nightlife",Las Vegas,0,36.1030009,-115.1735161,ESPN Zone,89109,NV,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,00:00,23:00,00:00,23:00,23:00,23:00,23:00,3.378787879
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,TRUE,unknown,unknown,TRUE,TRUE,unknown,'very_loud',unknown,FALSE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,unknown,no,TRUE,'no',FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,FALSE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,127612,"Food, Sports Bars, Nightlife, Bars, Restaurants, American (New), Mexican, Beer, Wine & Spirits",Las Vegas,1,36.18163398,-115.0994686,El Rincon de Los Remedios,89101,NV,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '12:0-4:0', 'Saturday': '12:0-4:0', 'Sunday': '12:0-4:0'}",12:00,11:00,12:00,12:00,11:00,11:00,11:00,04:00,02:00,04:00,04:00,02:00,02:00,02:00,3.451612903
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,unknown,TRUE,unknown,unknown,'no',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,43830,"Bars, Gastropubs, Irish, Pubs, Nightlife, Restaurants",Las Vegas,1,36.10348168,-115.168515,Michael Mina Pub 1842,89109,NV,"{'Monday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}",11:30,11:30,11:30,11:30,11:30,,,22:00,22:00,22:00,22:00,22:00,,,3.744117647
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,TRUE,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,63881,"Cocktail Bars, Nightlife, Sports Bars, Vegan, Restaurants, Bars",Las Vegas,1,36.0857525,-115.1037743,Bar Boulevard,89120,NV,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0'}",11:30,11:30,11:30,,11:30,11:30,11:30,00:00,22:00,00:00,,22:00,22:00,22:00,4.578947368
unknown,unknown,'full_bar',unknown,unknown,'yes_free',unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,TRUE,unknown,unknown,'no',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,TRUE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,161717,"Nightlife, American (Traditional), Pubs, Restaurants, Bars",Las Vegas,1,36.05662439,-115.1636807,Winchell's Pub & Grill,89119,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.917197452
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,TRUE,3,FALSE,unknown,unknown,unknown,unknown,'free',FALSE,unknown,unknown,FALSE,TRUE,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,FALSE,157824,"Nightlife, Lounges, Bars",Las Vegas,1,36.11268593,-115.1760008,Baccarat Lounge,89109,NV,"{'Monday': '6:0-6:0', 'Tuesday': '6:0-6:0', 'Wednesday': '6:0-6:0', 'Thursday': '6:0-6:0', 'Friday': '6:0-6:0', 'Saturday': '6:0-6:0', 'Sunday': '6:0-6:0'}",06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,3.755555556
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,unknown,unknown,unknown,131343,"Bars, Dance Clubs, Lounges, Gay Bars, Nightlife",Las Vegas,0,36.124423,-115.146372,KittyBar,89109,NV,{'Saturday': '23:0-3:30'},,,23:00,,,,,,,03:30,,,,,3.6
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,FALSE,TRUE,unknown,unknown,FALSE,unknown,unknown,TRUE,FALSE,FALSE,TRUE,unknown,FALSE,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,unknown,TRUE,'free',FALSE,FALSE,TRUE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,unknown,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,8007,"Tapas Bars, Bars, Cocktail Bars, Restaurants, Burgers, Pubs, American (New), Breakfast & Brunch, Nightlife",Las Vegas,1,36.1674011,-115.1394534,7th & Carson,89101,NV,"{'Monday': '0:0-0:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",16:00,00:00,16:00,16:00,16:00,,,22:00,00:00,22:00,22:00,22:00,,,4.288702929
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,unknown,unknown,unknown,'no',unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,86895,"Sports Bars, Nightlife, Bars, Pubs",Las Vegas,1,36.2399541,-115.0788019,Speed Zone Tavern,89115,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,4.5
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,107322,"Bars, Nightlife, American (New), Restaurants",Las Vegas,0,36.020108,-115.1167735,DOC Holliday's Saloons,89123,NV,,,,,,,,,,,,,,,,2.666666667
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,FALSE,TRUE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,'average',unknown,TRUE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,unknown,yes,TRUE,'free',FALSE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,TRUE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,TRUE,unknown,FALSE,FALSE,unknown,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,132337,"Beer Bar, Dive Bars, Cocktail Bars, Wine Bars, Bars, Nightlife, Pubs, Food, Beer, Wine & Spirits",Las Vegas,1,36.1667913,-115.1355082,Atomic Liquors,89101,NV,"{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '14:0-3:0', 'Friday': '14:0-2:0', 'Saturday': '12:0-4:0', 'Sunday': '12:0-2:0'}",14:00,16:00,12:00,12:00,14:00,16:00,16:00,02:00,02:00,04:00,02:00,03:00,02:00,02:00,4.334293948
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,3,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,151233,"Bars, Nightlife, Cocktail Bars",Las Vegas,1,36.104611,-115.176034,Juniper Cocktail Lounge,89109,NV,"{'Monday': '17:0-1:0', 'Tuesday': '17:0-1:0', 'Wednesday': '17:0-1:0', 'Thursday': '17:0-1:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-1:0'}",17:00,17:00,17:00,17:00,17:00,17:00,17:00,02:00,01:00,02:00,01:00,01:00,01:00,01:00,4.333333333
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,unknown,yes,TRUE,'no',FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,TRUE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,50981,"Pool Halls, Bars, Nightlife, Dive Bars",Las Vegas,1,36.1129299,-115.2243599,The Front Row Lounge,89103,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.846153846
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,TRUE,unknown,FALSE,FALSE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,no,TRUE,'free',FALSE,FALSE,FALSE,TRUE,TRUE,unknown,TRUE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,13500,"Desserts, Food, Beer, Wine & Spirits, Vegetarian, Indian, Vegan, Bars, Restaurants, Nightlife",Las Vegas,1,36.0979515,-115.2977879,Curry Leaf Flavors of India,89148,NV,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",17:00,17:00,17:00,17:00,17:00,17:00,17:00,22:00,21:00,22:00,21:00,21:00,21:00,21:00,4.49015748
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'very_loud',unknown,FALSE,'casual',unknown,FALSE,TRUE,3,TRUE,unknown,FALSE,unknown,unknown,'no',unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,8982,"Restaurants, Adult Entertainment, Bars, Nightlife",Las Vegas,0,36.15220139,-115.1512997,OG Gentlemen's Club,89104,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.026392962
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'quiet',unknown,FALSE,unknown,unknown,unknown,TRUE,1,FALSE,unknown,unknown,unknown,unknown,'free',FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,TRUE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,143794,"Bars, Cocktail Bars, Restaurants, Lounges, American (Traditional), Nightlife",Las Vegas,1,36.1262998,-115.2161954,Irene's Cocktail Lounge,89146,NV,"{'Monday': '8:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '8:0-0:0'}",00:00,08:00,00:00,08:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,4.173913043
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,TRUE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,TRUE,TRUE,yes,unknown,'free',FALSE,TRUE,TRUE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,121437,"Pizza, Sports Bars, Nightlife, Restaurants, Bars",Las Vegas,1,36.2234939,-115.2173158,Bacon Bar,89130,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.538083538
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,168055,"Nightlife, Wine Bars, Bars",Las Vegas,0,36.0912617,-115.1742471,55 Degrees,89119,NV,{'Monday': '10:0-23:0'},,10:00,,,,,,,23:00,,,,,,4
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,3,TRUE,TRUE,TRUE,unknown,TRUE,'free',unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,TRUE,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,FALSE,unknown,TRUE,unknown,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,unknown,180680,"Bars, Tapas Bars, Basque, Nightlife, Restaurants, Tapas/Small Plates",Las Vegas,0,36.1670211,-115.2860976,Tapas by Alex Stratta,89145,NV,,,,,,,,,,,,,,,,3.222222222
